concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
1571721,O29.0,Pulmonary complications of anesthesia during pregnancy,ICD10CM,10,FALSE
1571722,O29.01,Aspiration pneumonitis due to anesthesia during pregnancy,ICD10CM,10,FALSE
1571723,O29.02,Pressure collapse of lung due to anesthesia during pregnancy,ICD10CM,10,FALSE
1571724,O29.09,Other pulmonary complications of anesthesia during pregnancy,ICD10CM,10,FALSE
1571725,O29.1,Cardiac complications of anesthesia during pregnancy,ICD10CM,10,FALSE
1571727,O29.12,Cardiac failure due to anesthesia during pregnancy,ICD10CM,10,FALSE
1571728,O29.19,Other cardiac complications of anesthesia during pregnancy,ICD10CM,10,FALSE
1571729,O29.2,Central nervous system complications of anesthesia during pregnancy,ICD10CM,10,FALSE
1571730,O29.21,Cerebral anoxia due to anesthesia during pregnancy,ICD10CM,10,FALSE
1571731,O29.29,Other central nervous system complications of anesthesia during pregnancy,ICD10CM,10,FALSE
1571732,O29.3,Toxic reaction to local anesthesia during pregnancy,ICD10CM,10,FALSE
1571733,O29.4,Spinal and epidural anesthesia induced headache during pregnancy,ICD10CM,10,FALSE
1571734,O29.5,Other complications of spinal and epidural anesthesia during pregnancy,ICD10CM,10,FALSE
1571735,O29.5X,Other complications of spinal and epidural anesthesia during pregnancy,ICD10CM,10,FALSE
1571736,O29.6,Failed or difficult intubation for anesthesia during pregnancy,ICD10CM,10,FALSE
1571737,O29.8,Other complications of anesthesia during pregnancy,ICD10CM,10,FALSE
1571738,O29.8X,Other complications of anesthesia during pregnancy,ICD10CM,10,FALSE
1571739,O29.9,Unspecified complication of anesthesia during pregnancy,ICD10CM,10,FALSE
1571740,O30,Multiple gestation,ICD10CM,10,FALSE
1571741,O30.0,Twin pregnancy,ICD10CM,10,FALSE
1571742,O30.00,"Twin pregnancy, unspecified number of placenta and unspecified number of amniotic sacs",ICD10CM,10,FALSE
1571743,O30.01,"Twin pregnancy, monochorionic/monoamniotic",ICD10CM,10,FALSE
1571744,O30.02,Conjoined twin pregnancy,ICD10CM,10,FALSE
1571745,O30.03,"Twin pregnancy, monochorionic/diamniotic",ICD10CM,10,FALSE
1571746,O30.04,"Twin pregnancy, dichorionic/diamniotic",ICD10CM,10,FALSE
1571747,O30.09,"Twin pregnancy, unable to determine number of placenta and number of amniotic sacs",ICD10CM,10,FALSE
1571748,O30.1,Triplet pregnancy,ICD10CM,10,FALSE
1571749,O30.19,"Triplet pregnancy, unable to determine number of placenta and number of amniotic sacs",ICD10CM,10,FALSE
1571750,O30.2,Quadruplet pregnancy,ICD10CM,10,FALSE
1571751,O30.29,"Quadruplet pregnancy, unable to determine number of placenta and number of amniotic sacs",ICD10CM,10,FALSE
1571752,O30.8,Other specified multiple gestation,ICD10CM,10,FALSE
1571753,O30.89,"Other specified multiple gestation, unable to determine number of placenta and number of amniotic sacs",ICD10CM,10,FALSE
1571754,O30.9,"Multiple gestation, unspecified",ICD10CM,10,FALSE
1571755,O31,Complications specific to multiple gestation,ICD10CM,10,FALSE
1571756,O31.0,Papyraceous fetus,ICD10CM,10,FALSE
1571757,O31.1,Continuing pregnancy after spontaneous abortion of one fetus or more,ICD10CM,10,FALSE
1571758,O31.2,Continuing pregnancy after intrauterine death of one fetus or more,ICD10CM,10,FALSE
1571759,O31.3,Continuing pregnancy after elective fetal reduction of one fetus or more,ICD10CM,10,FALSE
1571760,O31.8,Other complications specific to multiple gestation,ICD10CM,10,FALSE
1571761,O31.8X,Other complications specific to multiple gestation,ICD10CM,10,FALSE
1571762,O32,Maternal care for malpresentation of fetus,ICD10CM,10,FALSE
1571763,O33,Maternal care for disproportion,ICD10CM,10,FALSE
1571764,O34,Maternal care for abnormality of pelvic organs,ICD10CM,10,FALSE
1571765,O34.0,Maternal care for congenital malformation of uterus,ICD10CM,10,FALSE
1571766,O34.1,Maternal care for benign tumor of corpus uteri,ICD10CM,10,FALSE
1571767,O34.2,Maternal care due to uterine scar from previous surgery,ICD10CM,10,FALSE
1571768,O34.3,Maternal care for cervical incompetence,ICD10CM,10,FALSE
1571769,O34.4,Maternal care for other abnormalities of cervix,ICD10CM,10,FALSE
1571770,O34.5,Maternal care for other abnormalities of gravid uterus,ICD10CM,10,FALSE
1571771,O34.51,Maternal care for incarceration of gravid uterus,ICD10CM,10,FALSE
1571772,O34.52,Maternal care for prolapse of gravid uterus,ICD10CM,10,FALSE
1571773,O34.53,Maternal care for retroversion of gravid uterus,ICD10CM,10,FALSE
1571774,O34.59,Maternal care for other abnormalities of gravid uterus,ICD10CM,10,FALSE
1571775,O34.6,Maternal care for abnormality of vagina,ICD10CM,10,FALSE
1571776,O34.7,Maternal care for abnormality of vulva and perineum,ICD10CM,10,FALSE
1571777,O34.8,Maternal care for other abnormalities of pelvic organs,ICD10CM,10,FALSE
1571778,O34.9,"Maternal care for abnormality of pelvic organ, unspecified",ICD10CM,10,FALSE
1571779,O35,Maternal care for known or suspected fetal abnormality and damage,ICD10CM,10,FALSE
1571780,O36,Maternal care for other fetal problems,ICD10CM,10,FALSE
1571781,O36.0,Maternal care for rhesus isoimmunization,ICD10CM,10,FALSE
1571782,O36.01,Maternal care for anti-D [Rh] antibodies,ICD10CM,10,FALSE
1571783,O36.09,Maternal care for other rhesus isoimmunization,ICD10CM,10,FALSE
1571784,O36.1,Maternal care for other isoimmunization,ICD10CM,10,FALSE
1571785,O36.11,Maternal care for Anti-A sensitization,ICD10CM,10,FALSE
1571786,O36.19,Maternal care for other isoimmunization,ICD10CM,10,FALSE
1571787,O36.2,Maternal care for hydrops fetalis,ICD10CM,10,FALSE
1571788,O36.5,Maternal care for known or suspected poor fetal growth,ICD10CM,10,FALSE
1571789,O36.51,Maternal care for known or suspected placental insufficiency,ICD10CM,10,FALSE
1571790,O36.59,Maternal care for other known or suspected poor fetal growth,ICD10CM,10,FALSE
1571791,O36.6,Maternal care for excessive fetal growth,ICD10CM,10,FALSE
1571792,O36.7,Maternal care for viable fetus in abdominal pregnancy,ICD10CM,10,FALSE
1571793,O36.8,Maternal care for other specified fetal problems,ICD10CM,10,FALSE
1571794,O36.81,Decreased fetal movements,ICD10CM,10,FALSE
1571795,O36.82,Fetal anemia and thrombocytopenia,ICD10CM,10,FALSE
1571796,O36.89,Maternal care for other specified fetal problems,ICD10CM,10,FALSE
1571797,O36.9,"Maternal care for fetal problem, unspecified",ICD10CM,10,FALSE
1571798,O40,Polyhydramnios,ICD10CM,10,FALSE
1571799,O41,Other disorders of amniotic fluid and membranes,ICD10CM,10,FALSE
1571800,O41.0,Oligohydramnios,ICD10CM,10,FALSE
1571801,O41.1,Infection of amniotic sac and membranes,ICD10CM,10,FALSE
1571802,O41.10,"Infection of amniotic sac and membranes, unspecified",ICD10CM,10,FALSE
1571803,O41.8,Other specified disorders of amniotic fluid and membranes,ICD10CM,10,FALSE
1571804,O41.8X,Other specified disorders of amniotic fluid and membranes,ICD10CM,10,FALSE
1571805,O41.9,"Disorder of amniotic fluid and membranes, unspecified",ICD10CM,10,FALSE
1571806,O42,Premature rupture of membranes,ICD10CM,10,FALSE
1571807,O42.0,"Premature rupture of membranes, onset of labor within 24 hours of rupture",ICD10CM,10,FALSE
1571808,O42.01,"Preterm premature rupture of membranes, onset of labor within 24 hours of rupture",ICD10CM,10,FALSE
1571809,O42.1,"Premature rupture of membranes, onset of labor more than 24 hours following rupture",ICD10CM,10,FALSE
1571810,O42.11,"Preterm premature rupture of membranes, onset of labor more than 24 hours following rupture",ICD10CM,10,FALSE
1571811,O42.9,"Premature rupture of membranes, unspecified as to length of time between rupture and onset of labor",ICD10CM,10,FALSE
1571812,O42.91,"Preterm premature rupture of membranes, unspecified as to length of time between rupture and onset of labor",ICD10CM,10,FALSE
1571813,O43,Placental disorders,ICD10CM,10,FALSE
1571814,O43.0,Placental transfusion syndromes,ICD10CM,10,FALSE
1571815,O43.01,Fetomaternal placental transfusion syndrome,ICD10CM,10,FALSE
1571816,O43.02,Fetus-to-fetus placental transfusion syndrome,ICD10CM,10,FALSE
1571817,O43.1,Malformation of placenta,ICD10CM,10,FALSE
1571818,O43.10,"Malformation of placenta, unspecified",ICD10CM,10,FALSE
1571819,O43.19,Other malformation of placenta,ICD10CM,10,FALSE
1571820,O43.2,Morbidly adherent placenta,ICD10CM,10,FALSE
1571821,O43.8,Other placental disorders,ICD10CM,10,FALSE
1571822,O43.89,Other placental disorders,ICD10CM,10,FALSE
1571823,O43.9,Unspecified placental disorder,ICD10CM,10,FALSE
1571824,O44,Placenta previa,ICD10CM,10,FALSE
1571825,O44.0,Complete placenta previa NOS or without hemorrhage,ICD10CM,10,FALSE
1571826,O44.1,Complete placenta previa with hemorrhage,ICD10CM,10,FALSE
1571827,O45,Premature separation of placenta [abruptio placentae],ICD10CM,10,FALSE
1571828,O45.0,Premature separation of placenta with coagulation defect,ICD10CM,10,FALSE
1571829,O45.00,"Premature separation of placenta with coagulation defect, unspecified",ICD10CM,10,FALSE
1571830,O45.01,Premature separation of placenta with afibrinogenemia,ICD10CM,10,FALSE
1571831,O45.02,Premature separation of placenta with disseminated intravascular coagulation,ICD10CM,10,FALSE
1571832,O45.09,Premature separation of placenta with other coagulation defect,ICD10CM,10,FALSE
1571833,O45.8,Other premature separation of placenta,ICD10CM,10,FALSE
1571834,O45.8X,Other premature separation of placenta,ICD10CM,10,FALSE
1571835,O45.9,"Premature separation of placenta, unspecified",ICD10CM,10,FALSE
1571836,O46,"Antepartum hemorrhage, not elsewhere classified",ICD10CM,10,FALSE
1571837,O46.0,Antepartum hemorrhage with coagulation defect,ICD10CM,10,FALSE
1571838,O46.00,"Antepartum hemorrhage with coagulation defect, unspecified",ICD10CM,10,FALSE
1571839,O46.02,Antepartum hemorrhage with disseminated intravascular coagulation,ICD10CM,10,FALSE
1571840,O46.09,Antepartum hemorrhage with other coagulation defect,ICD10CM,10,FALSE
1571841,O46.8,Other antepartum hemorrhage,ICD10CM,10,FALSE
1571842,O46.8X,Other antepartum hemorrhage,ICD10CM,10,FALSE
1571843,O46.9,"Antepartum hemorrhage, unspecified",ICD10CM,10,FALSE
1571844,O47,False labor,ICD10CM,10,FALSE
1571845,O47.0,False labor before 37 completed weeks of gestation,ICD10CM,10,FALSE
1571846,O48,Late pregnancy,ICD10CM,10,FALSE
1571847,O60,Preterm labor,ICD10CM,10,FALSE
1571848,O60.0,Preterm labor without delivery,ICD10CM,10,FALSE
1571849,O60.1,Preterm labor with preterm delivery,ICD10CM,10,FALSE
1571850,O60.2,Term delivery with preterm labor,ICD10CM,10,FALSE
1571851,O61,Failed induction of labor,ICD10CM,10,FALSE
1571852,O62,Abnormalities of forces of labor,ICD10CM,10,FALSE
1571853,O63,Long labor,ICD10CM,10,FALSE
1571854,O64,Obstructed labor due to malposition and malpresentation of fetus,ICD10CM,10,FALSE
1571855,O65,Obstructed labor due to maternal pelvic abnormality,ICD10CM,10,FALSE
1571856,O66,Other obstructed labor,ICD10CM,10,FALSE
1571857,O66.4,Failed trial of labor,ICD10CM,10,FALSE
1571858,O67,"Labor and delivery complicated by intrapartum hemorrhage, not elsewhere classified",ICD10CM,10,FALSE
1571859,O69,Labor and delivery complicated by umbilical cord complications,ICD10CM,10,FALSE
1571860,O69.8,Labor and delivery complicated by other cord complications,ICD10CM,10,FALSE
1571861,O70,Perineal laceration during delivery,ICD10CM,10,FALSE
1571862,O71,Other obstetric trauma,ICD10CM,10,FALSE
1571863,O71.0,Rupture of uterus (spontaneous) before onset of labor,ICD10CM,10,FALSE
1571864,O71.8,Other specified obstetric trauma,ICD10CM,10,FALSE
1571865,O72,Postpartum hemorrhage,ICD10CM,10,FALSE
1571866,O73,"Retained placenta and membranes, without hemorrhage",ICD10CM,10,FALSE
1571867,O74,Complications of anesthesia during labor and delivery,ICD10CM,10,FALSE
1571868,O75,"Other complications of labor and delivery, not elsewhere classified",ICD10CM,10,FALSE
1571869,O75.8,Other specified complications of labor and delivery,ICD10CM,10,FALSE
1571870,O77,Other fetal stress complicating labor and delivery,ICD10CM,10,FALSE
1571871,O86,Other puerperal infections,ICD10CM,10,FALSE
1571872,O86.2,Urinary tract infection following delivery,ICD10CM,10,FALSE
1571873,O87,Venous complications and hemorrhoids in the puerperium,ICD10CM,10,FALSE
1571874,O88,Obstetric embolism,ICD10CM,10,FALSE
1571875,O88.0,Obstetric air embolism,ICD10CM,10,FALSE
1571876,O88.01,Obstetric air embolism in pregnancy,ICD10CM,10,FALSE
1571877,O88.1,Amniotic fluid embolism,ICD10CM,10,FALSE
1571878,O88.11,Amniotic fluid embolism in pregnancy,ICD10CM,10,FALSE
1571879,O88.2,Obstetric thromboembolism,ICD10CM,10,FALSE
1571880,O88.21,Thromboembolism in pregnancy,ICD10CM,10,FALSE
1571881,O88.3,Obstetric pyemic and septic embolism,ICD10CM,10,FALSE
1571882,O88.31,Pyemic and septic embolism in pregnancy,ICD10CM,10,FALSE
1571883,O88.8,Other obstetric embolism,ICD10CM,10,FALSE
1571884,O88.81,Other embolism in pregnancy,ICD10CM,10,FALSE
1571885,O89,Complications of anesthesia during the puerperium,ICD10CM,10,FALSE
1571886,O89.0,Pulmonary complications of anesthesia during the puerperium,ICD10CM,10,FALSE
1571887,O90,"Complications of the puerperium, not elsewhere classified",ICD10CM,10,FALSE
1571888,O90.8,"Other complications of the puerperium, not elsewhere classified",ICD10CM,10,FALSE
1571889,O91,"Infections of breast associated with pregnancy, the puerperium and lactation",ICD10CM,10,FALSE
1571890,O91.0,"Infection of nipple associated with pregnancy, the puerperium and lactation",ICD10CM,10,FALSE
1571891,O91.01,Infection of nipple associated with pregnancy,ICD10CM,10,FALSE
1571892,O91.1,"Abscess of breast associated with pregnancy, the puerperium and lactation",ICD10CM,10,FALSE
1571893,O91.11,Abscess of breast associated with pregnancy,ICD10CM,10,FALSE
1571894,O91.2,"Nonpurulent mastitis associated with pregnancy, the puerperium and lactation",ICD10CM,10,FALSE
1571895,O91.21,Nonpurulent mastitis associated with pregnancy,ICD10CM,10,FALSE
1571896,O92,Other disorders of breast and disorders of lactation associated with pregnancy and the puerperium,ICD10CM,10,FALSE
1571897,O92.0,"Retracted nipple associated with pregnancy, the puerperium, and lactation",ICD10CM,10,FALSE
1571898,O92.01,Retracted nipple associated with pregnancy,ICD10CM,10,FALSE
1571899,O92.1,"Cracked nipple associated with pregnancy, the puerperium, and lactation",ICD10CM,10,FALSE
1571900,O92.11,Cracked nipple associated with pregnancy,ICD10CM,10,FALSE
1571901,O92.2,Other and unspecified disorders of breast associated with pregnancy and the puerperium,ICD10CM,10,FALSE
1571902,O92.7,Other and unspecified disorders of lactation,ICD10CM,10,FALSE
1571903,O98,"Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",ICD10CM,10,FALSE
1571904,O98.0,"Tuberculosis complicating pregnancy, childbirth and the puerperium",ICD10CM,10,FALSE
1571905,O98.01,Tuberculosis complicating pregnancy,ICD10CM,10,FALSE
1571906,O98.1,"Syphilis complicating pregnancy, childbirth and the puerperium",ICD10CM,10,FALSE
1571907,O98.11,Syphilis complicating pregnancy,ICD10CM,10,FALSE
1571908,O98.2,"Gonorrhea complicating pregnancy, childbirth and the puerperium",ICD10CM,10,FALSE
1571909,O98.21,Gonorrhea complicating pregnancy,ICD10CM,10,FALSE
1571910,O98.3,"Other infections with a predominantly sexual mode of transmission complicating pregnancy, childbirth and the puerperium",ICD10CM,10,FALSE
1571911,O98.31,Other infections with a predominantly sexual mode of transmission complicating pregnancy,ICD10CM,10,FALSE
1571912,O98.4,"Viral hepatitis complicating pregnancy, childbirth and the puerperium",ICD10CM,10,FALSE
1571913,O98.41,Viral hepatitis complicating pregnancy,ICD10CM,10,FALSE
1571914,O98.5,"Other viral diseases complicating pregnancy, childbirth and the puerperium",ICD10CM,10,FALSE
1571915,O98.51,Other viral diseases complicating pregnancy,ICD10CM,10,FALSE
1571916,O98.6,"Protozoal diseases complicating pregnancy, childbirth and the puerperium",ICD10CM,10,FALSE
1571917,O98.61,Protozoal diseases complicating pregnancy,ICD10CM,10,FALSE
1571918,O98.71,Human immunodeficiency virus [HIV] disease complicating pregnancy,ICD10CM,10,FALSE
1571919,O98.8,"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium",ICD10CM,10,FALSE
1571920,O98.81,Other maternal infectious and parasitic diseases complicating pregnancy,ICD10CM,10,FALSE
1571921,O98.9,"Unspecified maternal infectious and parasitic disease complicating pregnancy, childbirth and the puerperium",ICD10CM,10,FALSE
1571922,O98.91,Unspecified maternal infectious and parasitic disease complicating pregnancy,ICD10CM,10,FALSE
1571923,O99,"Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",ICD10CM,10,FALSE
1571924,O99.0,"Anemia complicating pregnancy, childbirth and the puerperium",ICD10CM,10,FALSE
1571925,O99.01,Anemia complicating pregnancy,ICD10CM,10,FALSE
1571926,O99.1,"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium",ICD10CM,10,FALSE
