input_str,concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,concept_class_id,systemic
aspirin,44908704,003630443,"acetaminophen, aspirin and caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED [headache relief extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,37319140,003630541,"aspirin, citric acid, sodium bicarbonate 500mg/1 / 1000mg/1 / 1985mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,44891527,003630563,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,35304217,003630586,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET [headache relief extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,44840039,003630587,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,44468428,003630625,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET [headache relief extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,44468440,003630691,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,44925562,003630751,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET [headache relief extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,827448,003630770,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,36664247,003630865,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET [headache relief extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,42833884,003630875,"aspirin, chlorpheniramine maleate, phenylephrine bitartrate 2mg/1 / 325mg/1 / 7.8mg/1 ORAL TABLET, EFFERVESCENT",NDC,ND,9-digit NDC,TRUE
aspirin,36098813,003631150,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET [headache relief extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,772048,003631320,acetaminophen 250mg aspirin 250mg caffeine 65mg 65mg/1 / 250mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45804931,003636450,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,36772509,003637214,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
aspirin,42692799,003638712,aspirin and caffeine 65mg/1 / 845mg/1 ORAL POWDER,NDC,ND,9-digit NDC,TRUE
aspirin,35838424,003638992,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
aspirin,1783439,003639680,acetaminophen aspirin caffeine 65mg/1 / 250mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,44468578,003639894,"acetaminophen, aspirin, and diphenhydramine citrate 38mg/1 / 250mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,44857456,003786117,oxycodone hydrochloride and aspirin 325mg/1 / 4.8355mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,35112953,004040164,"aspirin 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,1828135,004040165,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45061975,004040710,"Aspirin 325 mg/1 TABLET, FILM COATED [Henry Schein Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45180915,004040712,"aspirin 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45283904,004401130,"aspirin 325ng/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45129960,004407135,"aspirin 81mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,45130154,004980113,aspirin 3251/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,36189506,004980114,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,44874925,004982420,"acetaminophen, caffeine, aspirin, salicylamide 110mg/1 / 152mg/1 / 162mg/1 / 32.4mg/1 ORAL TABLET [pain stopper extra]",NDC,ND,9-digit NDC,TRUE
aspirin,45130160,004982421,"acetaminophen, caffeine, aspirin, salicylamide 110mg/1 / 152mg/1 / 162mg/1 / 32.4mg/1 ORAL TABLET [pain stoppers regular]",NDC,ND,9-digit NDC,TRUE
aspirin,36493106,004982422,"acetaminophen, caffeine, aspirin, salicylamide 110mg/1 / 152mg/1 / 162mg/1 / 32.4mg/1 ORAL TABLET",NDC,ND,9-digit NDC,TRUE
aspirin,44926147,004982520,"acetaminophen, caffeine, aspirin 65mg/1 / 250mg/1 ORAL TABLET, COATED [pain stoppers extra]",NDC,ND,9-digit NDC,TRUE
aspirin,36493107,004982521,"acetaminophen, caffeine, aspirin 65mg/1 / 250mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45011095,005271312,"butalbital, aspirin, caffeine and codeine phosphate 30mg/1 / 40mg/1 / 50mg/1 / 325mg/1 ORAL CAPSULE",NDC,ND,9-digit NDC,TRUE
aspirin,44960015,005271552,"butalbital, aspirin, and caffeine 40mg/1 / 50mg/1 / 325mg/1 ORAL CAPSULE",NDC,ND,9-digit NDC,TRUE
aspirin,45181385,005361004,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45805099,005361008,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,45805122,005361053,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45898101,005361054,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,36189538,005361148,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,36189539,005361149,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,1161760,005361232,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,36104241,005361234,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,37315276,005361284,"aspirin 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,36115441,005361326,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,44857962,005363086,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45249981,005363297,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45011125,005363305,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45147330,005363313,"aspirin 325mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,45805157,005747034,aspirin 300mg/1 RECTAL SUPPOSITORY,NDC,ND,9-digit NDC,TRUE
aspirin,45805158,005747036,aspirin 600mg/1 RECTAL SUPPOSITORY,NDC,ND,9-digit NDC,TRUE
aspirin,45130455,005913219,"butalbital, aspirin, and caffeine 40mg/1 / 50mg/1 / 325mg/1 ORAL CAPSULE",NDC,ND,9-digit NDC,TRUE
aspirin,45181619,005913546,"butalbital, aspirin, caffeine and codeine phosphate 30mg/1 / 40mg/1 / 50mg/1 / 325mg/1 ORAL CAPSULE",NDC,ND,9-digit NDC,TRUE
aspirin,44943503,005913551,oxycodone and aspirin 325mg/1 / 4.8355mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45250240,005970001,"aspirin and dipyridamole 25mg/1 / 200mg/1 ORAL CAPSULE, EXTENDED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,45318613,006030024,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,44943544,006030026,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45318614,006030168,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45113801,006032548,"bultabital, aspirin and caffeine tablets 40mg/1 / 50mg/1 / 325mg/1 ORAL TABLET [butalbital, aspirin and caffeine tablets]",NDC,ND,9-digit NDC,TRUE
aspirin,45011464,006150522,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45233324,006150564,"aspirin 325mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,45335755,006153508,aspirin chewable 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45216172,006153568,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,44469002,006157863,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,44469116,006158051,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,44469123,006158058,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,1561865,006158238,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,1582829,006158257,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,1161761,006158280,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,1720755,006158323,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,2517909,006158324,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45114137,007226094,"butalbital, aspirin, cafeine, and codeine phosphate 30mg/1 / 40mg/1 / 50mg/1 / 325mg/1 ORAL CAPSULE",NDC,ND,9-digit NDC,TRUE
aspirin,35112959,007812141,aspirin and dipyridamole 25mg/1 / 200mg/1 ORAL CAPSULE,NDC,ND,9-digit NDC,TRUE
aspirin,45165562,009042009,aspirin 325mg/1 ORAL TABLET [aspirin regular strength regular strength],NDC,ND,9-digit NDC,TRUE
aspirin,45114500,009042011,"aspirin 325mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,45063450,009042013,"aspirin 325mg/1 ORAL TABLET, DELAYED RELEASE",NDC,ND,9-digit NDC,TRUE
aspirin,45131305,009042015,"aspirin 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45805376,009042019,aspirin 325mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,45805378,009043892,"bultabital, aspirin and caffeine 40mg/1 / 50mg/1 / 325mg/1 ORAL TABLET [butalbital compound]",NDC,ND,9-digit NDC,TRUE
aspirin,45114528,009044040,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,45336461,009045135,"acetaminophen, aspirin and caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45114580,009046288,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,36189657,009046712,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,36189658,009046713,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,36001206,009046744,"aspirin 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,36189665,009046751,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,44780662,009046783,"aspirin 81mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,35304230,009046784,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,35521015,009046794,"aspirin 81mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
aspirin,1752775,009046809,"aspirin 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,593245,009046811,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45285333,009047704,aspirin 81mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
aspirin,44927363,009047948,"aspirin, citric acid anhydrous, and sodium bicarbonate 325mg/1 / 1000mg/1 / 1916mg/1 ORAL TABLET, EFFERVESCENT [effervescent pain relief fast relief fast relief]",NDC,ND,9-digit NDC,TRUE
aspirin,44469400,009240104,"aspirin 325mg 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,35112960,009240105,"aspirin 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,827464,009240106,"aspirin 325mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
aspirin,44995052,009240123,"acetaminophen 500mg/1 ORAL TABLET, FILM COATED [physicianscare non aspirin extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,45046464,009240128,"acetaminophen 500mg/1 ORAL TABLET, FILM COATED [physicianscare non aspirin extra strength]",NDC,ND,9-digit NDC,TRUE
aspirin,44469401,009240130,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,36115455,009240131,"acetaminophen, aspirin, caffeine 65mg/1 / 250mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,42834032,009240204,"aspirin 325mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
aspirin,45012224,009241806,"benzalkonium chloride, lidocaine, water, isopropyl alcohol, aspirin, benzocaine, alcohol, bacitracin... KIT",NDC,ND,9-digit NDC,TRUE
aspirin,44995054,009241807,"benzalkonium chloride, lidocaine, benzalkonium chloride, water, isopropyl alcohol, aspirin, bacitrac... KIT",NDC,ND,9-digit NDC,TRUE
aspirin,45234107,010056430,"Acetaminophen, Aspirin, Caffeine 250; 250; 65 mg/1; mg/1; mg/1 TABLET, FILM COATED [Formu Care pain reliever]",NDC,ND,9-digit NDC,TRUE
aspirin,44978225,010056535,"Aspirin 81 mg/1 TABLET, DELAYED RELEASE [FormuCare Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45216954,010158001,"acetaminophen, aspirin, and caffeine 260; 520; 32.5 mg/1; mg/1; mg/1 POWDER [Goodys]",NDC,ND,9-digit NDC,TRUE
aspirin,45148508,010158999,acetaminophen and aspirin 325; 500 mg/1; mg/1 POWDER [Goodys],NDC,ND,9-digit NDC,TRUE
aspirin,45131487,010597559,"Aspirin 81 mg/1 TABLET, ORALLY DISINTEGRATING [Fasprin]",NDC,ND,9-digit NDC,TRUE
aspirin,45148545,011534073,"Aspirin 81 mg/1 TABLET, DELAYED RELEASE [Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45148546,011534155,"Aspirin 81 mg/1 TABLET, DELAYED RELEASE [Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,44995146,011673027,Enteric Safety-Coated ASPIRIN 81 Aspirin [HUMAN OTC DRUG],NDC,ND,9-digit NDC,TRUE
aspirin,45165755,011673159,"Acetaminophen, Aspirin and caffeine 250; 250; 65 mg/1; mg/1; mg/1 TABLET, FILM COATED [Pain Reliever Added Strength]",NDC,ND,9-digit NDC,TRUE
aspirin,45234166,011673277,"Aspirin 81 mg/1 TABLET, FILM COATED [up and up aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45148551,011673371,Enteric Coated ASPIRIN 325 Aspirin [HUMAN OTC DRUG],NDC,ND,9-digit NDC,TRUE
aspirin,45285428,011673374,"Acetaminophen, Aspirin, Caffeine 250; 250; 65 mg/1; mg/1; mg/1 TABLET [Up and Up Migraine Relief]",NDC,ND,9-digit NDC,TRUE
aspirin,44893438,011673416,Aspirin 325 mg/1 TABLET [Up and Up aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,45234170,011673467,"Aspirin 81 mg/1 TABLET, CHEWABLE [Up and Up Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,44876333,011673563,Aspirin 81 mg/1 TABLET [Low-Dose Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,45251235,012634120,Aspirin ORAL 19830415 TABLET [Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,44995156,012634438,Carisoprodol and Aspirin 325; 200 mg/1; mg/1 TABLET [Carisoprodol and Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,44876375,015127228,Aspirin ORAL 20080212 TABLET [Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,44893480,015127241,"Aspirin 81 mg/1 TABLET, CHEWABLE [Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,44893481,015127600,Aspirin 81 mg/1 TABLET [Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,44842064,015127730,Acetaminophen 500 mg/1 TABLET [Extra Strength Non-Aspirin Pain Reliever],NDC,ND,9-digit NDC,TRUE
aspirin,45165809,015127857,"Acetaminophen, Aspirin and caffeine 250; 250; 65 mg/1; mg/1; mg/1 TABLET, FILM COATED [Extra Strength Pain Relief]",NDC,ND,9-digit NDC,TRUE
aspirin,45114722,015127874,"Aspirin 81 mg/1 TABLET, COATED [Adult Low Strength Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,44842066,015127972,Acetaminophen 500 mg/1 TABLET [Extra Strength Non Aspirin Pain Relief],NDC,ND,9-digit NDC,TRUE
aspirin,45114730,016103356,"Aspirin 81 mg/1 TABLET, DELAYED RELEASE [Adult Low Dose Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45353638,016103366,"Aspirin 81 mg/1 TABLET, CHEWABLE [Low Dose Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45131589,016590911,"BUTALBITAL, ASPIRIN, AND CAFFEINE 325; 50; 40 mg/1; mg/1; mg/1 CAPSULE [BUTALBITAL, ASPIRIN, AND CAFFEINE]",NDC,ND,9-digit NDC,TRUE
aspirin,45080744,016590947,OXYCODONE and ASPIRIN 325; 4.8355 mg/1; mg/1 TABLET [ENDODAN],NDC,ND,9-digit NDC,TRUE
aspirin,45370606,017714009,"Aspirin 81 mg/1 TABLET, CHEWABLE [Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45234263,017714010,Aspirin 325 mg/1 TABLET [Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,45131611,017714011,Aspirin 325 mg/1 TABLET [Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,45080764,017714121,Aspirin 81 mg/1 TABLET [Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,44910713,021130157,Aspirin 325 mg/1 TABLET [Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,44961368,021130159,"Acetaminophen, Aspirin and caffeine 250; 250; 65 mg/1; mg/1; mg/1 TABLET, FILM COATED [Added Strength Pain Reliever]",NDC,ND,9-digit NDC,TRUE
aspirin,45370612,021130161,Acetaminophen 160 mg/5mL LIQUID [Aspirin free],NDC,ND,9-digit NDC,TRUE
aspirin,45251336,021130175,Acetaminophen 160 mg/5mL SUSPENSION [aspirin free],NDC,ND,9-digit NDC,TRUE
aspirin,44961370,021130218,"Aspirin 81 mg/1 TABLET, CHEWABLE [Aspiring]",NDC,ND,9-digit NDC,TRUE
aspirin,45234274,021130289,Acetaminophen 80 mg/.8mL SUSPENSION/ DROPS [concentrated aspirin free],NDC,ND,9-digit NDC,TRUE
aspirin,44859351,021130374,"Acetaminophen, Aspirin, Caffeine 250; 250; 65 mg/1; mg/1; mg/1 TABLET [migraine formula]",NDC,ND,9-digit NDC,TRUE
aspirin,45234276,021130414,"Aspirin 81 mg/1 TABLET, COATED [Adult Low Strength Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45370616,021130445,Acetaminophen 500 mg/1 CAPSULE [Extra Strength Aspirin Free Pain Relief],NDC,ND,9-digit NDC,TRUE
aspirin,45063713,021130447,"Acetaminophen 80 mg/1 TABLET, CHEWABLE [Childrens Aspirin Free Rapid Tabs]",NDC,ND,9-digit NDC,TRUE
aspirin,45268507,021130503,"Acetaminophen, Phenylephrine HCl, Dextromethorphan HBr and Guiafenesin 325; 10; 200; 5 mg/1; mg/1; mg/1; mg/1 TABLET, COATED [Aspirin Free Cold Head Congestion Day Time]",NDC,ND,9-digit NDC,TRUE
aspirin,45370619,021130563,Aspirin 81 mg/1 TABLET [Low Dose Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,45285524,021130600,Aspirin ORAL 20080212 TABLET [Low Dose Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,45251341,021130946,Acetaminophen 160 mg/5mL LIQUID [aspirin free],NDC,ND,9-digit NDC,TRUE
aspirin,45370626,021695139,"butalbital, aspirin, and caffeine 325; 50; 40 mg/1; mg/1; mg/1 CAPSULE [Butalbital, Aspirin, and Caffeine]",NDC,ND,9-digit NDC,TRUE
aspirin,45199937,021695354,"Butalbital, Aspirin and Caffeine 325; 50; 40 mg/1; mg/1; mg/1 TABLET [Butalbital, Aspirin and Caffeine]",NDC,ND,9-digit NDC,TRUE
aspirin,44859365,021695570,Carisoprodol and Aspirin 325; 200 mg/1; mg/1 TABLET [Carisoprodol and Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,45217117,021695656,aspirin and dipyridamole 25; 200 mg/1; mg/1 CAPSULE [Aggrenox],NDC,ND,9-digit NDC,TRUE
aspirin,45336719,021695666,Aspirin 325 mg/1 TABLET [Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,45148664,021695684,"Aspirin 81 mg/1 TABLET, COATED [Aspirin EC]",NDC,ND,9-digit NDC,TRUE
aspirin,45268527,021695726,"Orphenadrine Citrate, Aspirin and Caffeine 770; 60; 50 mg/1; mg/1; mg/1 TABLET, MULTILAYER [Orphenadrine Citrate, Aspirin and Caffeine]",NDC,ND,9-digit NDC,TRUE
aspirin,45114809,023155145,Carisoprodol and Aspirin 325; 200 mg/1; mg/1 TABLET [Carisoprodol and Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,44876466,024385028,"Aspirin 81 mg/1 TABLET, CHEWABLE [Good Neighbor Pharmacy Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45012480,024385278,"Aspirin 81 mg/1 TABLET, CHEWABLE [good neighbor pharmacy aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45131687,024385364,"Aspirin 81 mg/1 TABLET, CHEWABLE [Good Neighbor Pharmacy aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45302709,024385365,"Acetaminophen, Aspirin, Caffeine 250; 250; 65 mg/1; mg/1; mg/1 TABLET, FILM COATED [good neighbor pharmacy migraine relief]",NDC,ND,9-digit NDC,TRUE
aspirin,44876469,024385416,Aspirin 325 mg/1 TABLET [Good Neighbor Pharmacy Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,45046682,024385429,"Aspirin 325 mg/1 TABLET, COATED [Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45268559,024385430,"Acetaminophen, Aspirin, Caffeine 250; 250; 65 mg/1; mg/1; mg/1 TABLET, FILM COATED [good neighbor pharmacy headache relief]",NDC,ND,9-digit NDC,TRUE
aspirin,45353731,024385535,"Aspirin 81 mg/1 TABLET, DELAYED RELEASE [Good Neighbor Pharmacy Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,44927598,024385541,"Aspirin 81 mg/1 TABLET, FILM COATED [good neighbor pharmacy aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45353733,024385803,"BENZALKONIUM CHLORIDE, LIDOCAINE, WATER, ISOPROPYL ALCOHOL, ASPIRIN, BENZOCAINE, ALCOHOL KIT [GOOD NEIGHBOR PHARMACY FIRST AID Contains 202 PIECES]",NDC,ND,9-digit NDC,TRUE
aspirin,44893594,024385804,"BENZALKONIUM CHLORIDE, LIDOCAINE, BACITRACIN ZINC, NEOMYCIN SULFATE, POLYMYXIN B SULFATE, WATER, ISOPROPYL ALCOHOL, BENZOCAINE, ASPIRIN, ETHYL ALCOHOL KIT [Good Neighbor Pharmacy Emergency Preparedness and First Aid Contains 167 Pieces]",NDC,ND,9-digit NDC,TRUE
aspirin,45046702,027854105,Aspirin 325 mg/1 TABLET [Flanax Aspirin Pain Reliever],NDC,ND,9-digit NDC,TRUE
aspirin,45182857,030142027,Aspirin 81 mg/1 TABLET [Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,45217173,030142103,Aspirin 81 mg/1 TABLET [Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,45353760,030142274,"Aspirin 81 mg/1 TABLET, CHEWABLE [aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45251426,030142370,"Aspirin 325 mg/1 TABLET, COATED [Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45336787,030142374,"Acetaminophen, Aspirin, Caffeine 250; 250; 65 mg/1; mg/1; mg/1 TABLET [migraine formula]",NDC,ND,9-digit NDC,TRUE
aspirin,45217177,030142416,Aspirin 325 mg/1 TABLET [Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,44927622,030142430,"Acetaminophen, Aspirin, Caffeine 250; 250; 65 mg/1; mg/1; mg/1 TABLET, FILM COATED [headache formula]",NDC,ND,9-digit NDC,TRUE
aspirin,44910793,030142440,"Aspirin 81 mg/1 TABLET, DELAYED RELEASE [Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45029813,030142467,"Aspirin 81 mg/1 TABLET, CHEWABLE [Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45182879,033261152,"Aspirin 81 mg/1 TABLET, DELAYED RELEASE [Adult Low Dose Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,44927640,033261153,Aspirin [Regular Strength Aspirin EC],NDC,ND,9-digit NDC,TRUE
aspirin,45200036,033261922,"butalbital, aspirin, and caffeine ORAL 19760504 CAPSULE [Butalbital, Aspirin, and Caffeine] ## FDA",NDC,ND,9-digit NDC,TRUE
aspirin,44995374,035356900,Aspirin 81 mg/1 TABLET [Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,45166010,035418210,Acetaminophen 500 mg/1 TABLET [Zee Unaspirin],NDC,ND,9-digit NDC,TRUE
aspirin,44910845,035418232,Aspirin 325 mg/1 TABLET [Zee Aspirin],NDC,ND,9-digit NDC,TRUE
aspirin,45114894,035418242,Acetaminophen Salicylamide Aspirin 110; 162; 152 mg/1; mg/1; mg/1 TABLET [Zee Pain Aid],NDC,ND,9-digit NDC,TRUE
aspirin,44944737,035418560,"Acetaminophen, Aspirin, Caffeine 250; 250; 65 mg/1; mg/1; mg/1 TABLET [Pain Aid ESF]",NDC,ND,9-digit NDC,TRUE
aspirin,45114899,036800027,"Aspirin 81 mg/1 TABLET, COATED [Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,44910849,036800259,"Aspirin 81 mg/1 TABLET, CHEWABLE [Topcare Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,45217223,036800274,"Aspirin 81 mg/1 TABLET, CHEWABLE [Topcare Aspirin]",NDC,ND,9-digit NDC,TRUE
aspirin,44927682,036800277,"Aspirin 81 mg/1 TABLET, FILM COATED [TopCare Aspirin]",NDC,ND,9-digit NDC,TRUE
